source_node,target_node,edge_type
25329,32278,GO
26332,34419,GO
36452,37402,GO
43497,49242,GO
42878,19070,GO
30596,39773,GO
23360,35244,GO
39034,48029,GO
49483,49242,GO
18195,48910,GO
49271,50555,GO
46924,47277,GO
26239,44951,GO
18238,45146,GO
50434,20588,GO
46404,31304,GO
48721,27705,GO
25588,53171,GO
38138,24196,GO
40171,47160,GO
46345,49426,GO
25973,29223,GO
38637,47885,GO
19650,41567,GO
19246,29750,GO
33726,16285,GO
49052,43667,GO
45499,27995,GO
47889,32200,GO
39238,21804,GO
13040,46389,GO
15160,38890,GO
19796,14658,GO
48236,25593,GO
38078,27643,GO
17080,38805,GO
31122,39855,GO
47851,17516,GO
41041,22395,GO
29114,14576,GO
43190,35597,GO
51831,27470,GO
46101,14144,GO
14952,31134,GO
29310,26075,GO
49557,33709,GO
21613,42169,GO
33950,22024,GO
21533,36453,GO
16969,42065,GO
52829,45409,GO
34743,38137,GO
25210,47272,GO
33414,36446,GO
14737,40584,GO
35137,46940,GO
22549,36909,GO
25597,26296,GO
29371,13766,GO
33606,14317,GO
37140,31484,GO
45725,34590,GO
28945,52626,GO
34279,31457,GO
46495,16152,GO
40184,27691,GO
19420,45621,GO
16751,16452,GO
33179,32110,GO
31851,20450,GO
45752,26828,GO
24143,48250,GO
22999,43093,GO
13505,19843,GO
25629,25948,GO
16081,42065,GO
23262,46045,GO
32150,24196,GO
40091,21409,GO
38973,26928,GO
26393,39948,GO
24681,26980,GO
36506,50425,GO
26370,43538,GO
33276,20450,GO
50379,26197,GO
24974,53488,GO
45230,52560,GO
23032,38805,GO
35960,36211,GO
39261,40249,GO
18729,44947,GO
21150,47277,GO
34140,46246,GO
30582,46173,GO
33077,40482,GO
33508,26315,GO
16652,24800,GO
26939,20444,GO
28436,47509,GO
21016,46908,GO
52118,32693,GO
46638,18576,GO
46850,49275,GO
53118,30902,GO
40124,13520,GO
15894,23002,GO
53350,38838,GO
43219,22323,GO
18243,23805,GO
17339,17406,GO
46154,23925,GO
46966,33095,GO
49149,41977,GO
44937,52126,GO
21589,50622,GO
35502,43980,GO
14041,26839,GO
22833,47963,GO
18748,28715,GO
44341,47571,GO
15070,31546,GO
36752,52405,GO
49992,22265,GO
51061,20061,GO
17278,24505,GO
31189,26271,GO
16749,47807,GO
47398,48775,GO
39092,29544,GO
20458,20703,GO
40065,52458,GO
30981,27032,GO
42931,14301,GO
28088,18081,GO
33971,19782,GO
48456,14062,GO
51868,39105,GO
15302,44457,GO
17220,31143,GO
38200,35254,GO
22481,14810,GO
22527,41542,GO
25651,33678,GO
42548,48513,GO
37283,24536,GO
29690,24999,GO
44870,22311,GO
32714,19069,GO
35981,37262,GO
41768,27032,GO
47971,19644,GO
15009,18496,GO
34520,47748,GO
27229,42869,GO
50481,17379,GO
28277,49849,GO
39905,14334,GO
52771,52625,GO
29418,35535,GO
34047,23839,GO
23080,34215,GO
22430,41953,GO
47933,30298,GO
31854,36199,GO
28711,41093,GO
26940,16169,GO
36623,24937,GO
15858,18819,GO
30023,20122,GO
27914,40482,GO
41180,35380,GO
14116,47913,GO
19570,19510,GO
42046,46924,GO
21640,18042,GO
51280,45602,GO
22451,20470,GO
42571,41542,GO
39361,47351,GO
45744,39043,GO
43456,18416,GO
26051,46147,GO
52404,25318,GO
28929,27652,GO
37905,51975,GO
44181,47969,GO
24031,19469,GO
21226,49179,GO
26496,50115,GO
40481,43449,GO
20465,46110,GO
41010,19793,GO
42632,15667,GO
28750,34875,GO
22493,19254,GO
31591,23777,GO
42126,32036,GO
37384,42314,GO
23066,52052,GO
43792,21409,GO
52138,48752,GO
21611,45093,GO
21812,37974,GO
49912,37023,GO
37416,20002,GO
26044,31465,GO
28308,20236,GO
14077,45229,GO
39186,14193,GO
21868,53225,GO
44292,50143,GO
34475,43429,GO
51273,33838,GO
28866,44792,GO
34232,35518,GO
17984,37901,GO
29389,14151,GO
42721,16842,GO
37616,28426,GO
28977,15436,GO
19461,28607,GO
47008,32980,GO
50432,39489,GO
16960,47807,GO
32362,41297,GO
20316,45454,GO
43198,51558,GO
47016,26491,GO
51960,17971,GO
26251,41211,GO
16021,46050,GO
29639,18064,GO
19069,49296,GO
17696,30228,GO
17449,39437,GO
50566,48069,GO
20967,51453,GO
44068,28345,GO
25190,12959,GO
36996,44040,GO
37135,46988,GO
52201,32146,GO
45971,46752,GO
47967,27352,GO
15036,46588,GO
41316,16754,GO
20735,18268,GO
45179,15425,GO
18048,52163,GO
32563,35341,GO
38501,34128,GO
33380,38842,GO
24101,13516,GO
27274,24917,GO
42890,24806,GO
39525,42301,GO
35563,38333,GO
48405,41784,GO
23752,25640,GO
46424,13788,GO
18806,52987,GO
33015,15274,GO
18741,36740,GO
19137,44548,GO
28838,37820,GO
33215,43833,GO
40148,30917,GO
29776,14192,GO
33742,13661,GO
50188,19304,GO
37669,51948,GO
47191,33458,GO
25159,20261,GO
40664,35829,GO
16499,28218,GO
28686,38517,GO
32512,45879,GO
13157,45631,GO
15396,30639,GO
53132,30893,GO
19140,28777,GO
38883,52649,GO
46694,24196,GO
34016,35597,GO
42867,43851,GO
35948,15128,GO
41934,32772,GO
15309,32761,GO
19112,38082,GO
41295,28705,GO
13415,41626,GO
17372,46043,GO
35441,30318,GO
42536,31336,GO
44927,44528,GO
25227,14369,GO
18058,34970,GO
33436,21694,GO
53007,16735,GO
21289,49306,GO
49922,41994,GO
20059,50305,GO
27503,27966,GO
36942,46154,GO
46850,18265,GO
40659,14297,GO
21856,21980,GO
35254,18268,GO
46679,34214,GO
50250,33405,GO
46753,45627,GO
15199,21272,GO
37865,20450,GO
27764,18359,GO
35124,43181,GO
40829,49476,GO
47065,22457,GO
35924,33475,GO
42287,36600,GO
27374,32110,GO
40828,40112,GO
27523,14742,GO
27842,26025,GO
41003,23150,GO
23841,27865,GO
36882,37584,GO
16393,23749,GO
24825,39910,GO
22420,39421,GO
19695,20763,GO
15623,15788,GO
51023,27030,GO
30726,12976,GO
27383,52754,GO
25942,50910,GO
23099,28762,GO
44389,14403,GO
22272,52863,GO
29133,31538,GO
19588,15027,GO
26814,36258,GO
32484,26655,GO
20347,53125,GO
28831,38207,GO
37334,15228,GO
16936,35629,GO
40842,18576,GO
51479,29350,GO
17398,36131,GO
29293,38335,GO
53030,34948,GO
17327,22017,GO
48030,24589,GO
15313,17889,GO
25356,14488,GO
16253,16988,GO
14811,50284,GO
16554,32174,GO
29960,15782,GO
22352,17535,GO
32077,21286,GO
24035,51183,GO
23857,22098,GO
17655,31766,GO
48820,45132,GO
12923,40334,GO
44964,23009,GO
42702,49348,GO
50678,14746,GO
34128,16988,GO
52243,30057,GO
47673,28396,GO
32060,17770,GO
49412,49532,GO
34526,15507,GO
16392,34490,GO
47593,34744,GO
32369,18064,GO
47075,49377,GO
49179,21234,GO
39656,35907,GO
31517,47408,GO
32849,20973,GO
27463,23716,GO
48750,23749,GO
30807,50842,GO
20391,39931,GO
48362,30494,GO
52184,29978,GO
33608,43093,GO
28433,38805,GO
47413,24212,GO
52887,50469,GO
49197,16765,GO
31813,13352,GO
47045,46195,GO
52723,29610,GO
48728,22909,GO
17370,40954,GO
51291,18101,GO
14844,13438,GO
32083,26131,GO
40404,24999,GO
37458,17410,GO
19020,33678,GO
31240,32146,GO
44512,31134,GO
51541,48232,GO
47542,52754,GO
44943,35335,GO
44402,37342,GO
44015,43093,GO
27062,35176,GO
35465,20122,GO
39860,35165,GO
38301,49476,GO
17673,15578,GO
32592,33500,GO
31932,38255,GO
31046,19445,GO
15839,20893,GO
43348,26248,GO
31485,32059,GO
51583,16245,GO
26111,40928,GO
33932,17937,GO
52236,53203,GO
44826,25942,GO
20406,52938,GO
17393,15058,GO
53374,24457,GO
15120,49126,GO
47358,49232,GO
44639,43941,GO
32923,31858,GO
32759,35689,GO
36790,52221,GO
32942,15606,GO
37438,17834,GO
19153,35316,GO
36352,44433,GO
50294,52676,GO
14469,47486,GO
46752,15253,GO
25537,15890,GO
50821,48849,GO
27717,43493,GO
31366,25906,GO
26811,29297,GO
33360,21980,GO
26618,29784,GO
24824,15733,GO
53270,34641,GO
48834,47530,GO
38587,38660,GO
52334,32271,GO
32741,43037,GO
17931,34058,GO
37211,45652,GO
49068,15228,GO
19675,27652,GO
16236,27469,GO
12983,39387,GO
13217,43174,GO
16860,16961,GO
16283,25864,GO
22216,35437,GO
21487,19644,GO
37216,41248,GO
25659,41652,GO
29140,38796,GO
15752,22682,GO
44245,29441,GO
53513,44261,GO
24560,38776,GO
45726,35162,GO
44340,31115,GO
22526,34313,GO
36318,47176,GO
24533,33200,GO
50418,22569,GO
15339,20122,GO
31909,31376,GO
35508,27533,GO
41218,45351,GO
15066,48237,GO
36369,51049,GO
18657,23337,GO
50210,38777,GO
36574,49264,GO
42974,48074,GO
36345,39755,GO
21903,13679,GO
15619,36129,GO
15480,39869,GO
46435,13445,GO
23936,49141,GO
19721,22856,GO
47589,45128,GO
35604,50897,GO
48071,44528,GO
42007,32391,GO
38593,45666,GO
46841,21828,GO
36980,39587,GO
19446,34757,GO
44213,29591,GO
45360,48109,GO
39341,38839,GO
36939,30023,GO
35660,21839,GO
20150,18965,GO
34454,13420,GO
15361,34175,GO
41282,53154,GO
13201,43289,GO
43985,34313,GO
49963,38517,GO
45806,30338,GO
38678,14086,GO
16658,13837,GO
22355,21409,GO
41462,13539,GO
44771,25443,GO
47429,51978,GO
15159,30099,GO
42340,27722,GO
13960,36219,GO
29332,44299,GO
30512,50911,GO
34252,37133,GO
26449,26066,GO
13962,27627,GO
42311,33247,GO
32474,27619,GO
19974,47585,GO
13427,14028,GO
28200,37047,GO
20956,42301,GO
31817,28857,GO
42701,17196,GO
42159,18086,GO
52924,49195,GO
18217,41935,GO
41602,21409,GO
40895,28285,GO
53511,35095,GO
40492,14112,GO
41308,40845,GO
42137,17079,GO
35470,39401,GO
29251,36990,GO
13813,27032,GO
13519,44466,GO
25931,36925,GO
44862,25052,GO
49325,36899,GO
32874,17527,GO
37403,23456,GO
31170,30875,GO
50679,36603,GO
34989,23883,GO
50967,13596,GO
37159,37332,GO
44187,42300,GO
27206,14724,GO
20693,46828,GO
19893,46424,GO
49197,35336,GO
40509,36498,GO
24603,41306,GO
35182,41393,GO
22659,20055,GO
22059,39301,GO
32049,37170,GO
46483,14524,GO
23014,50722,GO
27261,36194,GO
17277,20722,GO
29472,49603,GO
20858,20433,GO
38800,29915,GO
53297,17697,GO
27130,27080,GO
20546,50006,GO
37762,21782,GO
34657,46269,GO
49803,29973,GO
34950,34041,GO
40092,21785,GO
25980,47913,GO
51213,19780,GO
31609,16956,GO
35501,18837,GO
45783,44579,GO
29370,44760,GO
39043,39314,GO
37667,48116,GO
26400,40296,GO
24153,28085,GO
41815,22200,GO
15268,20921,GO
50333,24027,GO
34618,20412,GO
24378,31607,GO
32163,17981,GO
39890,47615,GO
39307,30606,GO
31020,16476,GO
16981,27338,GO
32665,22826,GO
44938,26197,GO
47463,28562,GO
52403,26219,GO
41967,37521,GO
24656,13274,GO
49633,51869,GO
21071,14351,GO
22095,29729,GO
41793,46929,GO
23015,17843,GO
26916,46397,GO
30110,32843,GO
25444,41530,GO
49392,23749,GO
42913,48816,GO
40713,29061,GO
35623,14273,GO
50078,33304,GO
29680,40342,GO
30299,46387,GO
37694,15156,GO
43983,14547,GO
26428,41211,GO
48889,45227,GO
46877,15047,GO
12989,50837,GO
35553,42714,GO
34691,20545,GO
42961,36599,GO
14308,39878,GO
15171,29978,GO
45815,20122,GO
34287,31628,GO
30140,34026,GO
24382,25256,GO
15545,28524,GO
17572,29787,GO
15333,31601,GO
13353,50996,GO
52001,29787,GO
31179,30529,GO
31594,23616,GO
32214,21120,GO
35624,23182,GO
14178,18576,GO
49755,50947,GO
18753,24924,GO
47813,41017,GO
32034,28429,GO
40470,33709,GO
29512,45462,GO
43402,47484,GO
18798,29064,GO
25946,47158,GO
28404,33821,GO
39985,19718,GO
40523,36080,GO
28417,53096,GO
47419,20255,GO
44268,42529,GO
53085,26351,GO
49005,41302,GO
17694,39314,GO
37442,43982,GO
30982,22337,GO
27817,34866,GO
19410,45977,GO
38842,43183,GO
18201,34313,GO
16884,49124,GO
45474,24555,GO
15164,27379,GO
40459,27032,GO
34022,41542,GO
37540,30288,GO
43731,28575,GO
42981,51277,GO
20606,32577,GO
45204,33657,GO
52278,46167,GO
32475,28849,GO
15061,13052,GO
13265,47782,GO
29650,32207,GO
49176,19354,GO
19568,53128,GO
52430,43804,GO
18627,15890,GO
48892,28843,GO
29805,35247,GO
24372,52022,GO
17074,48404,GO
36175,15723,GO
17693,39389,GO
45128,27470,GO
13864,48672,GO
36050,40120,GO
30966,45351,GO
29844,46164,GO
23008,34546,GO
22279,24451,GO
25320,22296,GO
31463,50263,GO
36195,43599,GO
18101,26977,GO
45660,14697,GO
29290,19471,GO
50735,22072,GO
29905,49799,GO
39522,29039,GO
38770,32248,GO
41382,42862,GO
17683,38336,GO
22166,39578,GO
29182,45050,GO
31158,46320,GO
50328,22219,GO
45583,16215,GO
49398,18848,GO
48256,33321,GO
38555,28279,GO
38344,49568,GO
27736,35027,GO
41611,51514,GO
35111,32110,GO
38982,24196,GO
47900,14134,GO
29157,46611,GO
44474,18144,GO
36271,30146,GO
27920,21589,GO
17213,27263,GO
23888,52097,GO
18162,45523,GO
52705,40092,GO
36582,20433,GO
31716,33405,GO
21499,14737,GO
21380,17214,GO
35906,27742,GO
48111,41256,GO
20117,31457,GO
50130,38890,GO
28038,50947,GO
42993,37342,GO
46497,39800,GO
17216,41243,GO
33467,15996,GO
43144,26896,GO
24498,23986,GO
52665,37342,GO
38801,33949,GO
37457,43493,GO
18930,27114,GO
23113,51288,GO
40599,23456,GO
25568,26839,GO
40671,15930,GO
53056,13509,GO
21333,42713,GO
37566,49560,GO
14289,48175,GO
42027,24676,GO
38171,50627,GO
16871,23823,GO
32284,47529,GO
28706,42761,GO
37947,35566,GO
35014,16404,GO
23526,52472,GO
39162,35316,GO
26703,40977,GO
18919,38066,GO
46589,29883,GO
32449,20481,GO
15794,44459,GO
31976,38517,GO
35025,20581,GO
42973,46458,GO
15483,24411,GO
21236,38102,GO
22999,20881,GO
36781,43703,GO
36586,51528,GO
49656,26240,GO
22763,20361,GO
33076,23925,GO
29080,16917,GO
40692,51563,GO
53325,51978,GO
53470,51323,GO
28445,45761,GO
35626,41040,GO
26006,15804,GO
49565,15187,GO
51859,38721,GO
26155,20695,GO
48286,47807,GO
46536,38118,GO
26158,52456,GO
21182,38605,GO
27094,13705,GO
29306,37565,GO
41311,21650,GO
18439,37899,GO
20307,21377,GO
41741,48837,GO
43775,15306,GO
22973,38805,GO
29676,31617,GO
46110,51559,GO
21882,15089,GO
30605,23594,GO
17525,45132,GO
49879,31070,GO
50734,27440,GO
21570,24196,GO
32078,27032,GO
25047,52959,GO
47356,35993,GO
15291,49019,GO
48452,20655,GO
17842,43642,GO
34349,49615,GO
32415,31457,GO
45739,17406,GO
22956,30381,GO
51146,44438,GO
26978,44605,GO
47964,22174,GO
25548,50622,GO
18542,34117,GO
25242,16631,GO
29271,48332,GO
44534,28906,GO
23776,35652,GO
29580,51285,GO
19493,46631,GO
18232,52422,GO
37985,31462,GO
43481,39846,GO
48764,32502,GO
49928,40974,GO
23960,30635,GO
30474,37378,GO
50620,16199,GO
33456,15900,GO
33863,24555,GO
31100,38517,GO
38779,48498,GO
52801,39003,GO
20426,23805,GO
29009,32822,GO
38422,52395,GO
42000,13237,GO
26718,19735,GO
36511,31783,GO
17971,14933,GO
19122,53114,GO
47519,30778,GO
30494,21486,GO
35627,13378,GO
31632,43313,GO
28315,30922,GO
23205,18930,GO
44365,39948,GO
20031,51288,GO
48238,21097,GO
42037,51700,GO
27432,24196,GO
34069,14399,GO
20567,20004,GO
44109,43722,GO
25099,23970,GO
48508,40495,GO
29430,27643,GO
19059,44528,GO
14852,29807,GO
26780,25626,GO
51956,43615,GO
18495,47123,GO
41820,14028,GO
24882,35008,GO
33713,41575,GO
42087,51743,GO
27067,26235,GO
38508,19540,GO
42441,50622,GO
18604,15464,GO
52159,21044,GO
15615,33957,GO
49276,46621,GO
14964,47277,GO
49159,34436,GO
32500,16940,GO
44633,51288,GO
16834,33611,GO
16381,52505,GO
14077,28310,GO
51706,31583,GO
42517,25911,GO
36051,43507,GO
36143,14301,GO
47251,40546,GO
32764,19756,GO
32085,45513,GO
15200,30490,GO
33720,50683,GO
31625,18617,GO
33478,47119,GO
41560,42817,GO
43346,16407,GO
14488,15128,GO
27446,13401,GO
19020,43880,GO
22389,29892,GO
27257,15761,GO
35722,51954,GO
44190,23611,GO
28516,34894,GO
52225,37366,GO
47089,52033,GO
18175,43093,GO
22846,34443,GO
49223,32347,GO
22652,25825,GO
48199,20892,GO
52101,24553,GO
45099,25593,GO
32687,40632,GO
25939,48765,GO
41579,50074,GO
50009,49956,GO
33180,14294,GO
15673,41827,GO
21334,30023,GO
53444,18135,GO
21332,17295,GO
19065,21357,GO
23263,30239,GO
27184,23678,GO
18262,14521,GO
37401,49363,GO
52622,38838,GO
29521,26505,GO
39094,25102,GO
21443,14351,GO
18695,18212,GO
13086,48514,GO
17469,15707,GO
14067,38981,GO
28633,44760,GO
19611,47638,GO
15216,25578,GO
46012,30949,GO
15626,51523,GO
34774,29536,GO
37167,29619,GO
14115,24196,GO
13738,16572,GO
37592,43593,GO
49371,53085,GO
18907,51254,GO
34930,14193,GO
46864,46414,GO
45387,53114,GO
21549,42065,GO
40955,17438,GO
27376,40516,GO
32632,23164,GO
41280,46596,GO
28015,42666,GO
40955,14548,GO
35515,33475,GO
44747,49777,GO
35449,43552,GO
37867,40561,GO
29208,38226,GO
17818,18463,GO
41583,37059,GO
20045,31106,GO
26375,50514,GO
41056,45964,GO
22717,45132,GO
47798,37443,GO
38305,38805,GO
29008,37722,GO
41129,44078,GO
31253,31068,GO
22113,43028,GO
30025,52376,GO
18121,39948,GO
22358,21857,GO
49838,41093,GO
52294,37433,GO
27360,31394,GO
16104,37233,GO
25349,42725,GO
15932,38137,GO
49896,48161,GO
17508,29775,GO
37109,18510,GO
49164,44456,GO
39540,18656,GO
45540,21409,GO
17809,21582,GO
40902,15384,GO
27311,52985,GO
33054,22080,GO
23947,50027,GO
37994,35101,GO
35551,14277,GO
44490,25619,GO
37024,26754,GO
20797,25570,GO
30119,17573,GO
51835,29787,GO
26587,38805,GO
52076,31453,GO
41228,46269,GO
19459,26183,GO
13209,26870,GO
15731,24472,GO
33630,27652,GO
26175,30212,GO
31819,52024,GO
21772,19215,GO
17756,27352,GO
15453,33092,GO
22406,20943,GO
29689,46182,GO
12923,38688,GO
18059,25113,GO
21896,46723,GO
42014,27114,GO
25778,28576,GO
22669,52711,GO
18567,14351,GO
31793,45105,GO
28156,29823,GO
36179,51523,GO
39082,45428,GO
23736,26298,GO
36310,15465,GO
31105,48176,GO
38849,18699,GO
35549,17079,GO
51383,24551,GO
28549,16578,GO
33011,29787,GO
15839,24651,GO
44080,53030,GO
37926,45098,GO
27420,31898,GO
33958,21241,GO
29248,15890,GO
33236,26437,GO
14662,19510,GO
52608,41682,GO
35099,14294,GO
29380,47639,GO
20629,32441,GO
50947,37123,GO
29198,14757,GO
30420,25061,GO
18245,34330,GO
37389,50259,GO
22073,33626,GO
40180,20754,GO
34919,52693,GO
33609,28352,GO
20566,25720,GO
47359,21409,GO
46705,26132,GO
35534,34147,GO
25409,32856,GO
16628,23337,GO
42601,36791,GO
41930,51512,GO
35322,18308,GO
43682,36950,GO
31266,37342,GO
31626,38805,GO
50822,47952,GO
12981,49070,GO
13378,37722,GO
25273,14399,GO
20226,13328,GO
35213,45646,GO
20891,41299,GO
15357,33475,GO
30922,37062,GO
37396,43628,GO
20555,28767,GO
47966,33724,GO
28640,47951,GO
13189,18576,GO
27527,30830,GO
42712,43705,GO
28371,32693,GO
53324,46395,GO
51200,17044,GO
22080,42869,GO
41415,29836,GO
20301,37666,GO
13213,30816,GO
23857,29921,GO
26056,40510,GO
13503,22642,GO
48471,28078,GO
22139,30533,GO
21138,31752,GO
33919,21669,GO
35831,26047,GO
44534,27106,GO
36025,43462,GO
37765,44938,GO
15222,35352,GO
48180,35506,GO
45630,31041,GO
51435,28045,GO
26593,31474,GO
38863,52505,GO
48163,31064,GO
39870,28751,GO
31493,24196,GO
14761,21584,GO
32500,36453,GO
48082,33200,GO
20323,23077,GO
19141,18576,GO
21698,31010,GO
19215,19990,GO
42769,52625,GO
45741,44170,GO
42348,36952,GO
13661,22749,GO
52145,29787,GO
29519,17305,GO
43773,39948,GO
20412,33876,GO
42928,21425,GO
42688,34346,GO
43410,16708,GO
24503,14204,GO
32005,14378,GO
19628,47562,GO
46455,17225,GO
35028,16841,GO
50337,17796,GO
13759,43095,GO
45807,37332,GO
36718,32883,GO
44224,38768,GO
49198,52968,GO
45097,14403,GO
45894,28070,GO
33019,50219,GO
17956,19689,GO
37514,14885,GO
19491,45758,GO
13571,19901,GO
12929,34844,GO
50465,20122,GO
38010,51094,GO
19478,40845,GO
51337,40443,GO
13701,30401,GO
22780,39063,GO
23950,14351,GO
25566,15629,GO
37651,47858,GO
27109,33842,GO
13628,25598,GO
13355,19071,GO
38220,32693,GO
39192,44051,GO
14110,47456,GO
25096,18576,GO
21220,31383,GO
46351,48232,GO
18346,17473,GO
33780,39341,GO
18239,31134,GO
31363,49882,GO
32475,40394,GO
19284,48752,GO
52637,27604,GO
29464,48321,GO
40668,47923,GO
47320,18617,GO
14127,18212,GO
29554,33709,GO
19641,13553,GO
31556,47137,GO
16980,27652,GO
23452,25593,GO
47867,31242,GO
23393,32919,GO
45146,22825,GO
32066,24196,GO
25368,20788,GO
39748,25024,GO
20911,16760,GO
38621,22794,GO
43377,35101,GO
27653,32110,GO
14158,38082,GO
47438,26075,GO
18362,21409,GO
46125,19812,GO
35484,33555,GO
40722,38592,GO
22924,32693,GO
43108,51274,GO
31673,33709,GO
37787,28088,GO
17266,36112,GO
20744,43538,GO
43476,14026,GO
29911,17379,GO
24043,50275,GO
42086,50402,GO
34631,34653,GO
24432,36915,GO
33403,40816,GO
23301,44366,GO
45599,17936,GO
51027,45838,GO
20949,42066,GO
40765,17979,GO
37905,49433,GO
48893,22630,GO
14708,35597,GO
26687,22793,GO
30527,24951,GO
33023,34751,GO
50584,27647,GO
34652,20892,GO
49968,14314,GO
18508,39968,GO
48632,26183,GO
28592,23805,GO
50928,13429,GO
17653,35097,GO
40085,47033,GO
15504,40649,GO
39267,23378,GO
49754,31414,GO
32779,22732,GO
43679,44188,GO
22861,14193,GO
14156,15404,GO
51889,45728,GO
27784,22038,GO
40723,40250,GO
21948,37650,GO
13930,42559,GO
27592,19215,GO
26731,51113,GO
21598,14746,GO
15679,26654,GO
48029,49476,GO
35480,23749,GO
47132,31134,GO
40826,38839,GO
40439,18244,GO
18697,52754,GO
52146,15890,GO
29260,35616,GO
33327,28517,GO
35824,28987,GO
46106,28070,GO
24856,32471,GO
18457,16476,GO
14009,35288,GO
39813,35437,GO
13088,48744,GO
42397,26149,GO
30839,20045,GO
18690,23858,GO
43877,14193,GO
48419,47969,GO
53006,37401,GO
48362,34841,GO
23553,25665,GO
26693,15883,GO
37779,37722,GO
36008,29754,GO
13127,20480,GO
49455,39700,GO
25730,15654,GO
32577,46165,GO
50589,53324,GO
13415,22487,GO
20884,21772,GO
24008,24345,GO
19618,20973,GO
19377,52987,GO
19438,35913,GO
47943,32498,GO
49642,44748,GO
38881,20969,GO
18646,29978,GO
25260,42773,GO
29856,31559,GO
47696,51657,GO
43936,29026,GO
50217,29940,GO
18459,41256,GO
40540,31527,GO
44319,52052,GO
48717,31735,GO
48783,31336,GO
17800,21685,GO
15079,44274,GO
50865,34648,GO
17193,43208,GO
31478,18018,GO
40343,17379,GO
43399,14547,GO
47351,48197,GO
41959,36254,GO
21879,31422,GO
15566,52010,GO
26292,47639,GO
27213,39755,GO
41350,29320,GO
38411,30586,GO
30553,37133,GO
23048,48248,GO
43740,18011,GO
31216,27516,GO
38309,40753,GO
15470,42739,GO
22426,34914,GO
33388,45308,GO
33347,28931,GO
18310,35597,GO
25899,13260,GO
14420,18086,GO
40951,43667,GO
21988,14547,GO
45322,27865,GO
32198,26945,GO
21301,27332,GO
42033,25699,GO
52726,53319,GO
43509,45352,GO
53385,26630,GO
18446,17834,GO
43275,18064,GO
44197,53476,GO
14632,42177,GO
30669,19644,GO
42871,24555,GO
17813,26525,GO
48854,19523,GO
25296,48354,GO
37625,34751,GO
27085,27379,GO
47084,18378,GO
28923,17379,GO
48148,42860,GO
44933,21783,GO
37587,40816,GO
14794,22331,GO
21455,25027,GO
52675,36290,GO
40484,38299,GO
15764,36143,GO
41305,21200,GO
49852,29558,GO
17970,23378,GO
25387,49853,GO
17423,20416,GO
13812,48992,GO
18288,53197,GO
35943,18064,GO
44973,21239,GO
17531,20821,GO
24416,49180,GO
40099,49931,GO
32689,40864,GO
42132,40955,GO
25733,27032,GO
42740,41681,GO
22280,52007,GO
41419,34507,GO
37185,29978,GO
39874,51097,GO
30705,29787,GO
30375,14193,GO
27341,22369,GO
47131,27323,GO
18700,19349,GO
17598,15767,GO
20806,36236,GO
48979,52533,GO
49870,30243,GO
42317,23547,GO
42444,31198,GO
24967,33738,GO
33489,22856,GO
47753,37330,GO
49305,39845,GO
42174,51054,GO
26752,44528,GO
53259,46394,GO
13938,30023,GO
15537,37913,GO
51109,45728,GO
31287,22700,GO
23417,29832,GO
41472,26695,GO
36240,24869,GO
42966,37332,GO
19088,28310,GO
20977,51662,GO
33763,16748,GO
47198,39644,GO
24128,32549,GO
36350,38102,GO
51022,38580,GO
27985,28650,GO
20782,26075,GO
39964,24097,GO
49958,33581,GO
51191,26751,GO
26196,52456,GO
25705,40148,GO
19202,40228,GO
39377,35102,GO
31665,48599,GO
38605,51054,GO
18096,37998,GO
22092,16576,GO
30674,44745,GO
44636,38838,GO
23228,34215,GO
31109,49070,GO
50914,28697,GO
25503,44181,GO
23040,46850,GO
17293,46912,GO
53087,13236,GO
28167,31336,GO
21546,16426,GO
30974,51599,GO
37320,49709,GO
16573,38606,GO
28615,40782,GO
15585,13857,GO
21528,37563,GO
44681,46779,GO
24551,38823,GO
30749,23832,GO
28574,52505,GO
41092,14181,GO
16481,42931,GO
31535,26133,GO
30138,15425,GO
50020,20122,GO
24743,15265,GO
21161,27661,GO
14133,43311,GO
38700,45476,GO
53084,40807,GO
30081,17480,GO
41561,35858,GO
26969,14719,GO
39818,18799,GO
26269,26126,GO
43417,29544,GO
31244,19378,GO
16984,47119,GO
43467,21980,GO
34584,27746,GO
46512,29089,GO
25341,17595,GO
35935,23805,GO
32814,17801,GO
51186,13631,GO
24044,15788,GO
45725,21311,GO
22096,48737,GO
28992,13614,GO
40098,23651,GO
38560,48058,GO
41719,36030,GO
47984,30499,GO
50890,23078,GO
36704,41862,GO
47501,37693,GO
13354,15982,GO
37779,15452,GO
24868,24570,GO
30997,35246,GO
46045,14590,GO
29819,33322,GO
19479,31797,GO
43597,47421,GO
24312,39022,GO
24542,42725,GO
30680,53488,GO
47682,38880,GO
24454,30576,GO
48641,15171,GO
24039,46736,GO
18544,17379,GO
13112,40632,GO
45870,52062,GO
51701,18103,GO
22572,41878,GO
44027,41980,GO
47673,18510,GO
50572,24638,GO
15402,18025,GO
34701,27275,GO
21299,46736,GO
49946,29787,GO
16508,22247,GO
17498,29750,GO
42377,47005,GO
13054,17385,GO
15287,13524,GO
19944,29700,GO
26173,38776,GO
22547,31137,GO
37083,36569,GO
39252,37155,GO
33551,23771,GO
33938,18661,GO
41136,49749,GO
26207,27009,GO
49026,47531,GO
35090,15368,GO
44487,38137,GO
23414,44528,GO
40387,39691,GO
33642,33378,GO
40100,37858,GO
